2025-04-29 01:11:59,596 - __main__ - INFO - Initializing AlphaZero trainer
2025-04-29 01:11:59,596 - __main__ - INFO - Debug mode: True
2025-04-29 01:11:59,608 - __main__ - INFO - ==================================================
2025-04-29 01:11:59,608 - __main__ - INFO - DETAILED ENVIRONMENT DIMENSIONS ANALYSIS
2025-04-29 01:11:59,608 - __main__ - INFO - ==================================================
2025-04-29 01:11:59,609 - __main__ - INFO - Card feature dimension: 8
2025-04-29 01:11:59,609 - __main__ - INFO - Primary cards shape: (90, 8)
2025-04-29 01:11:59,609 - __main__ - INFO - 
--- State Dimension Breakdown ---
2025-04-29 01:11:59,609 - __main__ - INFO - 1. Card state: 4 levels × 3 cards × 8 features = 96
2025-04-29 01:11:59,610 - __main__ - INFO - 2. Gems: 6 types = 6
2025-04-29 01:11:59,610 - __main__ - INFO - 3. Player state: 6 (gems) + 5 (other) + 8 × 3 cards = 35
2025-04-29 01:11:59,610 - __main__ - INFO - 4. Noble tiles: 5 nobles × 5 features = 25
2025-04-29 01:11:59,610 - __main__ - INFO - 
Total state dimension: 96 + 6 + 35 + 25 = 162
2025-04-29 01:11:59,610 - __main__ - INFO - Action dimension: 88
2025-04-29 01:11:59,610 - __main__ - INFO - 
--- State Dimension Formula ---
2025-04-29 01:11:59,611 - __main__ - INFO - state_dim = (4 × 3 × 8) + 6 + (6 + 5 + 8 × 3) + (5 × 5)
2025-04-29 01:11:59,611 - __main__ - INFO - state_dim = 96 + 6 + 11 + 24 + 25
2025-04-29 01:11:59,611 - __main__ - INFO - state_dim = 120 + 42 = 162
2025-04-29 01:11:59,829 - __main__ - INFO - Using device: cuda
2025-04-29 01:12:00,869 - __main__ - INFO - Environment initialized with state_dim=162, action_dim=88
2025-04-29 01:12:00,870 - __main__ - INFO - Training parameters: lr=0.001, weight_decay=0.0001, batch_size=2048, replay_size=10000, num_simulations=100
2025-04-29 01:12:00,870 - __main__ - INFO - ==================================================
2025-04-29 01:12:00,992 - __main__ - INFO - Loading model from models/alphazero_final.pth
2025-04-29 01:12:00,994 - __main__ - INFO - Loaded model from iteration 6
2025-04-29 01:12:00,996 - __main__ - INFO - Starting AlphaZero training from iteration 7 for 1 iterations
2025-04-29 01:23:26,647 - __main__ - DEBUG - Game 1, Step 933: Player 2 chose action 14
2025-04-29 01:23:26,696 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:23:26,699 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:23:26,703 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:23:26,707 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:23:26,711 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:23:26,715 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:23:26,719 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:23:26,723 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:23:26,727 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:23:26,730 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:23:26,735 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:23:26,739 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:23:26,744 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:23:26,748 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:23:26,751 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:23:26,755 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:23:26,760 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:23:26,765 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:23:26,770 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:23:26,774 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:23:26,778 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:23:26,782 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:23:26,787 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:23:26,791 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:23:26,796 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:23:26,801 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:23:26,806 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:23:26,810 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:23:26,815 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:23:26,820 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:23:26,825 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:23:26,831 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:23:26,836 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:23:26,843 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:23:26,848 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:23:26,853 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:23:26,857 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:23:26,863 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:23:26,868 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:23:26,873 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:23:26,878 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:23:26,882 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:23:26,886 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:23:26,892 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:23:26,896 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:23:26,901 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:23:26,905 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:23:26,910 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:23:26,914 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:23:26,917 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:23:26,921 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:23:26,925 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:23:26,930 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:23:26,935 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:23:26,940 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:23:26,944 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:23:26,948 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:23:26,952 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:23:26,957 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:23:26,962 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:23:26,966 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:23:26,970 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:23:26,975 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:23:26,979 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:23:26,983 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:23:26,987 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:23:26,990 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:23:26,995 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:23:27,000 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:23:27,004 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:23:27,008 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:23:27,013 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:23:27,017 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:23:27,022 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:23:27,027 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:23:27,032 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:23:27,037 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:23:27,041 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:23:27,045 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:23:27,050 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:23:27,054 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:23:27,058 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:23:27,063 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:23:27,069 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:23:27,073 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:23:27,077 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:23:27,083 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:23:27,087 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:23:27,093 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:23:27,098 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:23:27,102 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:23:27,106 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:23:27,110 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:23:27,111 - __main__ - DEBUG - Game 1, Step 934: Player 3 chose action 57
2025-04-29 01:23:27,199 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:23:27,202 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:23:27,205 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:23:27,209 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:23:27,212 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:23:27,215 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:23:27,218 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:23:27,221 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:23:27,224 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:23:27,227 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:23:27,231 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:23:27,234 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:23:27,237 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:23:27,240 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:23:27,243 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:23:27,247 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:23:27,250 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:23:27,254 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:23:27,257 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:23:27,261 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:23:27,264 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:23:27,267 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:23:27,270 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:23:27,274 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:23:27,277 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:23:27,281 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:23:27,284 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:23:27,287 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:23:27,291 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:23:27,294 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:23:27,297 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:23:27,299 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:23:27,303 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:23:27,306 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:23:27,310 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:23:27,313 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:23:27,316 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:23:27,319 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:23:27,323 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:23:27,327 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:23:27,330 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:23:27,334 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:23:27,337 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:23:27,341 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:23:27,345 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:23:27,348 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:23:27,351 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:23:27,354 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:23:27,357 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:23:27,360 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:23:27,364 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:23:27,367 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:23:27,371 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:23:27,373 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:23:27,377 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:23:27,380 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:23:27,383 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:23:27,386 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:23:27,390 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:23:27,392 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:23:27,396 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:23:27,400 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:23:27,403 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:23:27,406 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:23:27,409 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:23:27,413 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:23:27,416 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:23:27,419 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:23:27,423 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:23:27,426 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:23:27,430 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:23:27,432 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:23:27,435 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:23:27,439 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:23:27,442 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:23:27,448 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:23:27,453 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:23:27,457 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:23:27,460 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:23:27,463 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:23:27,467 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:23:27,470 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:23:27,473 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:23:27,476 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:23:27,480 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:23:27,482 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:23:27,486 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:23:27,489 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:23:27,492 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:23:27,496 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:23:27,499 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:23:27,502 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:23:27,505 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:23:27,509 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 26
2025-04-29 01:23:27,510 - __main__ - DEBUG - Game 1, Step 935: Player 0 chose action 14
2025-04-29 01:23:28,108 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:28,193 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:28,233 - __main__ - DEBUG - Game 1, Step 936: Player 1 chose action 63
2025-04-29 01:23:28,725 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:28,808 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:29,102 - __main__ - DEBUG - Game 1, Step 937: Player 2 chose action 57
2025-04-29 01:23:29,654 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:29,779 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:30,012 - __main__ - DEBUG - Game 1, Step 938: Player 2 chose action 69
2025-04-29 01:23:30,188 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:30,432 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:30,537 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:30,559 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:30,580 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:30,623 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:30,628 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:30,634 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:30,641 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:30,647 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:30,655 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:30,663 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:30,674 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:30,681 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:30,688 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:30,800 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:30,812 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:30,819 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:30,831 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:30,840 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:30,841 - __main__ - DEBUG - Game 1, Step 939: Player 3 chose action 1
2025-04-29 01:23:30,997 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:31,190 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:31,294 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:31,329 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:31,342 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:31,376 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:31,382 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:31,387 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:31,394 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:31,400 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:31,405 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:31,411 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:31,416 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:31,421 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:31,427 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:31,434 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:31,439 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:31,444 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:31,450 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:31,455 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:31,460 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:31,467 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:31,474 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:31,479 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:31,484 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:31,490 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:31,496 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:31,501 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:31,506 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:31,507 - __main__ - DEBUG - Game 1, Step 940: Player 0 chose action 60
2025-04-29 01:23:31,580 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:31,583 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:31,589 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:31,593 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:31,597 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:31,602 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:31,606 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:31,611 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
2025-04-29 01:23:31,615 - AlphaZero.MCTS - DEBUG - Terminal state reached, reward: 5
